Motif_Identifier	GO_Term_Identifier	GOMo_Score	p-value	q-value
28	GO:0021795	4.065e-02	2.177e-03	3.590e-02
28	GO:0001993	4.067e-02	2.179e-03	3.590e-02
28	GO:0043434	4.075e-02	2.192e-03	3.605e-02
28	GO:0031018	4.101e-02	2.234e-03	3.665e-02
28	GO:0021783	4.102e-02	2.235e-03	3.665e-02
28	GO:0001755	4.124e-02	2.271e-03	3.718e-02
28	GO:0001972	4.139e-02	2.295e-03	3.752e-02
28	GO:0008283	4.142e-02	2.300e-03	3.752e-02
28	GO:0033861	4.168e-02	2.337e-03	3.807e-02
28	GO:0005790	4.172e-02	2.343e-03	3.811e-02
28	GO:0006090	4.227e-02	2.444e-03	3.969e-02
28	GO:0019104	4.230e-02	2.450e-03	3.972e-02
28	GO:0032147	4.239e-02	2.464e-03	3.989e-02
28	GO:0031014	4.246e-02	2.476e-03	4.001e-02
28	GO:0043425	4.248e-02	2.480e-03	4.001e-02
28	GO:0043260	4.259e-02	2.498e-03	4.024e-02
28	GO:0015865	4.313e-02	2.586e-03	4.152e-02
28	GO:0015868	4.313e-02	2.586e-03	4.152e-02
28	GO:0031668	4.325e-02	2.604e-03	4.175e-02
28	GO:0007612	4.356e-02	2.654e-03	4.249e-02
28	GO:0016310	4.361e-02	2.663e-03	4.256e-02
28	GO:0042824	4.367e-02	2.674e-03	4.268e-02
28	GO:0001996	4.371e-02	2.682e-03	4.269e-02
28	GO:0051726	4.373e-02	2.686e-03	4.269e-02
28	GO:0032526	4.375e-02	2.688e-03	4.269e-02
28	GO:0007431	4.389e-02	2.711e-03	4.298e-02
28	GO:0060267	4.410e-02	2.746e-03	4.347e-02
28	GO:0014706	4.423e-02	2.771e-03	4.380e-02
28	GO:0016286	4.457e-02	2.828e-03	4.464e-02
28	GO:0001975	4.472e-02	2.855e-03	4.495e-02
28	GO:0031954	4.473e-02	2.857e-03	4.495e-02
28	GO:0005005	4.478e-02	2.866e-03	4.502e-02
28	GO:0045202	4.483e-02	2.875e-03	4.504e-02
28	GO:0048568	4.483e-02	2.876e-03	4.504e-02
28	GO:0043551	4.492e-02	2.893e-03	4.516e-02
28	GO:0043552	4.492e-02	2.893e-03	4.516e-02
28	GO:0015837	4.517e-02	2.960e-03	4.613e-02
28	GO:0007379	4.538e-02	2.993e-03	4.659e-02
28	GO:0042942	4.549e-02	3.016e-03	4.686e-02
28	GO:0046164	4.552e-02	3.020e-03	4.686e-02
28	GO:0000307	4.557e-02	3.030e-03	4.694e-02
28	GO:0010647	4.580e-02	3.069e-03	4.747e-02
28	GO:0043392	4.636e-02	3.173e-03	4.889e-02
28	GO:0030023	4.636e-02	3.174e-03	4.889e-02
28	GO:0043536	4.637e-02	3.176e-03	4.889e-02
28	GO:0007530	4.639e-02	3.180e-03	4.889e-02
28	GO:0032329	4.646e-02	3.195e-03	4.904e-02
28	GO:0001574	4.651e-02	3.206e-03	4.911e-02
28	GO:0005788	4.652e-02	3.209e-03	4.911e-02
28	GO:0045793	4.656e-02	3.217e-03	4.916e-02
28	GO:0008543	4.680e-02	3.274e-03	4.995e-02
29	GO:0044424	3.867e-33	8.479e-08	3.599e-06
29	GO:0005622	4.736e-33	8.479e-08	3.599e-06
29	GO:0043227	3.273e-31	8.479e-08	3.599e-06
29	GO:0043231	3.719e-31	8.479e-08	3.599e-06
29	GO:0043226	1.003e-28	8.479e-08	3.599e-06
29	GO:0043229	1.175e-28	8.479e-08	3.599e-06
29	GO:0005634	4.517e-24	8.479e-08	3.599e-06
29	GO:0030528	4.858e-20	8.479e-08	3.599e-06
29	GO:0010468	2.211e-19	8.479e-08	3.599e-06
29	GO:0031326	1.329e-18	8.479e-08	3.599e-06
29	GO:0009889	1.813e-18	8.479e-08	3.599e-06
29	GO:0045449	2.491e-18	8.479e-08	3.599e-06
29	GO:0010556	3.843e-18	8.479e-08	3.599e-06
29	GO:0019222	2.124e-16	8.479e-08	3.599e-06
29	GO:0005737	3.434e-16	8.479e-08	3.599e-06
29	GO:0003700	5.279e-16	8.479e-08	3.599e-06
29	GO:0031323	6.009e-16	8.479e-08	3.599e-06
29	GO:0080090	1.240e-15	8.479e-08	3.599e-06
29	GO:0006355	3.476e-15	8.479e-08	3.599e-06
29	GO:0043565	3.907e-15	8.479e-08	3.599e-06
29	GO:0060255	1.188e-14	8.479e-08	3.599e-06
29	GO:0005515	1.249e-14	8.479e-08	3.599e-06
29	GO:0003676	6.658e-14	8.479e-08	3.599e-06
29	GO:0006357	7.570e-14	8.479e-08	3.599e-06
29	GO:0051171	8.944e-14	8.479e-08	3.599e-06
29	GO:0005488	9.954e-14	8.479e-08	3.599e-06
29	GO:0019219	1.281e-13	8.479e-08	3.599e-06
29	GO:0003677	1.311e-13	8.479e-08	3.599e-06
29	GO:0009653	8.223e-13	8.479e-08	3.599e-06
29	GO:0007399	9.393e-13	8.479e-08	3.599e-06
29	GO:0070013	1.792e-12	8.479e-08	3.599e-06
29	GO:0044446	9.024e-12	8.479e-08	3.599e-06
29	GO:0031981	1.037e-11	8.479e-08	3.599e-06
29	GO:0044422	1.041e-11	8.479e-08	3.599e-06
29	GO:0009790	1.208e-11	8.479e-08	3.599e-06
29	GO:0044428	2.844e-11	8.479e-08	3.599e-06
29	GO:0031974	3.558e-11	8.479e-08	3.599e-06
29	GO:0048468	3.676e-11	8.479e-08	3.599e-06
29	GO:0043233	3.824e-11	8.479e-08	3.599e-06
29	GO:0044444	8.285e-11	8.479e-08	3.599e-06
29	GO:0005654	9.917e-11	8.479e-08	3.599e-06
29	GO:0032502	1.657e-10	8.479e-08	3.599e-06
29	GO:0022008	4.074e-10	8.479e-08	3.599e-06
29	GO:0007275	5.227e-10	8.479e-08	3.599e-06
29	GO:0007389	5.373e-10	8.479e-08	3.599e-06
29	GO:0034960	5.383e-10	8.479e-08	3.599e-06
29	GO:0048856	8.330e-10	8.479e-08	3.599e-06
29	GO:0044260	1.112e-09	8.479e-08	3.599e-06
29	GO:0009887	1.770e-09	8.479e-08	3.599e-06
29	GO:0030182	1.815e-09	8.479e-08	3.599e-06
29	GO:0048699	2.155e-09	8.479e-08	3.599e-06
29	GO:0048731	3.545e-09	8.479e-08	3.599e-06
29	GO:0010629	5.294e-09	8.479e-08	3.599e-06
29	GO:0048523	6.901e-09	8.479e-08	3.599e-06
29	GO:0048598	7.678e-09	8.479e-08	3.599e-06
29	GO:0044237	9.404e-09	8.479e-08	3.599e-06
29	GO:0016481	1.242e-08	8.479e-08	3.599e-06
29	GO:0048869	1.380e-08	8.479e-08	3.599e-06
29	GO:0007417	1.384e-08	8.479e-08	3.599e-06
29	GO:0010558	1.679e-08	8.479e-08	3.599e-06
29	GO:0009890	2.045e-08	8.479e-08	3.599e-06
29	GO:0051252	2.075e-08	8.479e-08	3.599e-06
29	GO:0031327	2.202e-08	8.479e-08	3.599e-06
29	GO:0010605	2.470e-08	8.479e-08	3.599e-06
29	GO:0045934	2.595e-08	8.479e-08	3.599e-06
29	GO:0009892	3.115e-08	8.479e-08	3.599e-06
29	GO:0030154	3.163e-08	8.479e-08	3.599e-06
29	GO:0031324	3.339e-08	8.479e-08	3.599e-06
29	GO:0051172	4.000e-08	8.479e-08	3.599e-06
29	GO:0003002	4.758e-08	8.479e-08	3.599e-06
29	GO:0045892	6.498e-08	8.479e-08	3.599e-06
29	GO:0016740	6.976e-08	8.479e-08	3.599e-06
29	GO:0051253	8.373e-08	8.479e-08	3.599e-06
29	GO:0048513	1.089e-07	8.479e-08	3.599e-06
29	GO:0016043	1.185e-07	8.479e-08	3.599e-06
29	GO:0005623	1.191e-07	8.479e-08	3.599e-06
29	GO:0044464	1.216e-07	8.479e-08	3.599e-06
29	GO:0007420	1.405e-07	8.479e-08	3.599e-06
29	GO:0044451	1.992e-07	8.479e-08	3.599e-06
29	GO:0048522	2.231e-07	8.479e-08	3.599e-06
29	GO:0045941	2.616e-07	8.479e-08	3.599e-06
29	GO:0051173	3.081e-07	8.479e-08	3.599e-06
29	GO:0048519	3.116e-07	8.479e-08	3.599e-06
29	GO:0045935	3.508e-07	8.479e-08	3.599e-06
29	GO:0000122	4.473e-07	8.479e-08	3.599e-06
29	GO:0006996	4.960e-07	8.479e-08	3.599e-06
29	GO:0010628	5.207e-07	8.479e-08	3.599e-06
29	GO:0000166	6.623e-07	8.479e-08	3.599e-06
29	GO:0043009	7.173e-07	8.479e-08	3.599e-06
29	GO:0051254	7.671e-07	8.479e-08	3.599e-06
29	GO:0016772	7.702e-07	8.479e-08	3.599e-06
29	GO:0045893	9.271e-07	8.479e-08	3.599e-06
29	GO:0016564	9.505e-07	8.479e-08	3.599e-06
29	GO:0009792	9.833e-07	8.479e-08	3.599e-06
29	GO:0045165	1.114e-06	8.479e-08	3.599e-06
29	GO:0016301	1.316e-06	8.479e-08	3.599e-06
29	GO:0016563	1.325e-06	8.479e-08	3.599e-06
29	GO:0016773	1.505e-06	8.479e-08	3.599e-06
29	GO:0043283	2.032e-06	8.479e-08	3.599e-06
29	GO:0032553	2.423e-06	8.479e-08	3.599e-06
29	GO:0032555	2.423e-06	8.479e-08	3.599e-06
29	GO:0043170	2.811e-06	8.479e-08	3.599e-06
29	GO:0006464	2.876e-06	8.479e-08	3.599e-06
29	GO:0004672	2.973e-06	8.479e-08	3.599e-06
29	GO:0045944	3.195e-06	8.479e-08	3.599e-06
29	GO:0044267	3.346e-06	8.479e-08	3.599e-06
29	GO:0048518	3.664e-06	8.479e-08	3.599e-06
29	GO:0007264	3.684e-06	8.479e-08	3.599e-06
29	GO:0048663	4.075e-06	8.479e-08	3.599e-06
29	GO:0043412	4.248e-06	8.479e-08	3.599e-06
29	GO:0017076	4.827e-06	8.479e-08	3.599e-06
29	GO:0010604	4.949e-06	8.479e-08	3.599e-06
29	GO:0005794	5.337e-06	8.479e-08	3.599e-06
29	GO:0044238	5.729e-06	8.479e-08	3.599e-06
29	GO:0031325	5.878e-06	8.479e-08	3.599e-06
29	GO:0043687	7.073e-06	8.479e-08	3.599e-06
29	GO:0009893	7.245e-06	8.479e-08	3.599e-06
29	GO:0003824	7.360e-06	8.479e-08	3.599e-06
29	GO:0016055	8.227e-06	8.479e-08	3.599e-06
29	GO:0008152	8.362e-06	8.479e-08	3.599e-06
29	GO:0031328	8.700e-06	8.479e-08	3.599e-06
29	GO:0035295	9.335e-06	8.479e-08	3.599e-06
29	GO:0048666	9.442e-06	8.479e-08	3.599e-06
29	GO:0009952	1.158e-05	8.479e-08	3.599e-06
29	GO:0010557	1.176e-05	8.479e-08	3.599e-06
29	GO:0010646	1.322e-05	8.479e-08	3.599e-06
29	GO:0009891	1.338e-05	8.479e-08	3.599e-06
29	GO:0030900	1.361e-05	8.479e-08	3.599e-06
29	GO:0008134	1.588e-05	8.479e-08	3.599e-06
29	GO:0032991	1.637e-05	8.479e-08	3.599e-06
29	GO:0030030	1.757e-05	8.479e-08	3.599e-06
29	GO:0032559	1.811e-05	8.479e-08	3.599e-06
29	GO:0050793	1.823e-05	8.479e-08	3.599e-06
29	GO:0005667	1.885e-05	8.479e-08	3.599e-06
29	GO:0000902	2.067e-05	8.479e-08	3.599e-06
29	GO:0031175	2.286e-05	8.479e-08	3.599e-06
29	GO:0007049	2.291e-05	8.479e-08	3.599e-06
29	GO:0043234	2.523e-05	8.479e-08	3.599e-06
29	GO:0006139	2.531e-05	8.479e-08	3.599e-06
29	GO:0060284	2.794e-05	8.479e-08	3.599e-06
29	GO:0048646	2.841e-05	8.479e-08	3.599e-06
29	GO:0005524	3.143e-05	8.479e-08	3.599e-06
29	GO:0030554	3.252e-05	8.479e-08	3.599e-06
29	GO:0003702	3.373e-05	8.479e-08	3.599e-06
29	GO:0004674	3.580e-05	8.479e-08	3.599e-06
29	GO:0050794	3.585e-05	8.479e-08	3.599e-06
29	GO:0048705	4.246e-05	8.479e-08	3.599e-06
29	GO:0050789	4.340e-05	8.479e-08	3.599e-06
29	GO:0009966	5.659e-05	8.479e-08	3.599e-06
29	GO:0017015	5.817e-05	8.479e-08	3.599e-06
29	GO:0048812	5.838e-05	8.479e-08	3.599e-06
29	GO:0001883	5.929e-05	8.479e-08	3.599e-06
29	GO:0010926	6.135e-05	8.479e-08	3.599e-06
29	GO:0046907	6.427e-05	8.479e-08	3.599e-06
29	GO:0048667	6.491e-05	8.479e-08	3.599e-06
29	GO:0001882	6.802e-05	8.479e-08	3.599e-06
29	GO:0007409	6.935e-05	8.479e-08	3.599e-06
29	GO:0051649	7.048e-05	8.479e-08	3.599e-06
29	GO:0000904	7.354e-05	8.479e-08	3.599e-06
29	GO:0051726	7.762e-05	8.479e-08	3.599e-06
29	GO:0051641	8.003e-05	8.479e-08	3.599e-06
29	GO:0045595	8.279e-05	8.479e-08	3.599e-06
29	GO:0048858	8.553e-05	8.479e-08	3.599e-06
29	GO:0032989	8.966e-05	8.479e-08	3.599e-06
29	GO:0032990	9.255e-05	8.479e-08	3.599e-06
29	GO:0005829	1.041e-04	8.479e-08	3.599e-06
29	GO:0010551	1.041e-04	8.479e-08	3.599e-06
29	GO:0048729	1.087e-04	8.479e-08	3.599e-06
29	GO:0019904	1.141e-04	8.479e-08	3.599e-06
29	GO:0048736	1.155e-04	8.479e-08	3.599e-06
29	GO:0060173	1.155e-04	8.479e-08	3.599e-06
29	GO:0051960	1.235e-04	8.479e-08	3.599e-06
29	GO:0000278	1.256e-04	8.479e-08	3.599e-06
29	GO:0042802	1.347e-04	8.479e-08	3.599e-06
29	GO:0006807	1.459e-04	8.479e-08	3.599e-06
29	GO:0007167	1.503e-04	8.479e-08	3.599e-06
29	GO:0051093	1.508e-04	8.479e-08	3.599e-06
29	GO:0030326	1.557e-04	8.479e-08	3.599e-06
29	GO:0035113	1.557e-04	8.479e-08	3.599e-06
29	GO:0043284	1.561e-04	8.479e-08	3.599e-06
29	GO:0035107	1.817e-04	8.479e-08	3.599e-06
29	GO:0035108	1.817e-04	8.479e-08	3.599e-06
29	GO:0009888	1.818e-04	8.479e-08	3.599e-06
29	GO:0005739	2.027e-04	8.479e-08	3.599e-06
29	GO:0009987	2.042e-04	8.479e-08	3.599e-06
29	GO:0045596	2.125e-04	8.479e-08	3.599e-06
29	GO:0050767	2.188e-04	8.479e-08	3.599e-06
29	GO:0043583	2.232e-04	8.479e-08	3.599e-06
29	GO:0007411	2.282e-04	8.479e-08	3.599e-06
29	GO:0051716	2.333e-04	8.479e-08	3.599e-06
29	GO:0051179	2.333e-04	8.479e-08	3.599e-06
29	GO:0035239	2.491e-04	8.479e-08	3.599e-06
29	GO:0034961	2.807e-04	8.479e-08	3.599e-06
29	GO:0001655	3.417e-04	8.479e-08	3.599e-06
29	GO:0022402	3.431e-04	8.479e-08	3.599e-06
29	GO:0009968	3.814e-04	8.479e-08	3.599e-06
29	GO:0048732	4.152e-04	8.479e-08	3.599e-06
29	GO:0021510	4.243e-04	8.479e-08	3.599e-06
29	GO:0033036	4.322e-04	8.479e-08	3.599e-06
29	GO:0044092	4.384e-04	8.479e-08	3.599e-06
29	GO:0016070	4.429e-04	8.479e-08	3.599e-06
29	GO:0007242	4.481e-04	8.479e-08	3.599e-06
29	GO:0007423	4.522e-04	8.479e-08	3.599e-06
29	GO:0006325	4.734e-04	8.479e-08	3.599e-06
29	GO:0015031	4.996e-04	8.479e-08	3.599e-06
29	GO:0016568	5.113e-04	8.479e-08	3.599e-06
29	GO:0045184	5.394e-04	8.479e-08	3.599e-06
29	GO:0007369	5.605e-04	8.479e-08	3.599e-06
29	GO:0022403	5.942e-04	8.479e-08	3.599e-06
29	GO:0045664	6.013e-04	8.479e-08	3.599e-06
29	GO:0046983	6.110e-04	8.479e-08	3.599e-06
29	GO:0001763	6.486e-04	8.479e-08	3.599e-06
29	GO:0051329	6.531e-04	8.479e-08	3.599e-06
29	GO:0005730	6.761e-04	8.479e-08	3.599e-06
29	GO:0003682	6.943e-04	8.479e-08	3.599e-06
29	GO:0019898	7.330e-04	8.479e-08	3.599e-06
29	GO:0006793	7.490e-04	8.479e-08	3.599e-06
29	GO:0006796	7.490e-04	8.479e-08	3.599e-06
29	GO:0065007	7.724e-04	8.479e-08	3.599e-06
29	GO:0008104	7.870e-04	8.479e-08	3.599e-06
29	GO:0003712	8.015e-04	8.479e-08	3.599e-06
29	GO:0001708	8.091e-04	8.479e-08	3.599e-06
29	GO:0051325	8.246e-04	8.479e-08	3.599e-06
29	GO:0030336	8.399e-04	8.479e-08	3.599e-06
29	GO:0010648	8.750e-04	8.479e-08	3.599e-06
29	GO:0003723	8.845e-04	8.479e-08	3.599e-06
29	GO:0021515	8.974e-04	8.479e-08	3.599e-06
29	GO:0030334	8.985e-04	8.479e-08	3.599e-06
29	GO:0051270	9.345e-04	8.479e-08	3.599e-06
29	GO:0044249	9.552e-04	8.479e-08	3.599e-06
29	GO:0043228	9.631e-04	8.479e-08	3.599e-06
29	GO:0043232	9.631e-04	8.479e-08	3.599e-06
29	GO:0006468	9.641e-04	8.479e-08	3.599e-06
29	GO:0034645	1.060e-03	2.544e-07	1.031e-05
29	GO:0001701	1.063e-03	2.544e-07	1.031e-05
29	GO:0000287	1.073e-03	2.544e-07	1.031e-05
29	GO:0021537	1.150e-03	2.544e-07	1.031e-05
29	GO:0019199	1.174e-03	2.544e-07	1.031e-05
29	GO:0021543	1.208e-03	2.544e-07	1.031e-05
29	GO:0009058	1.213e-03	2.544e-07	1.031e-05
29	GO:0007169	1.213e-03	2.544e-07	1.031e-05
29	GO:0002009	1.230e-03	2.544e-07	1.031e-05
29	GO:0060429	1.230e-03	2.544e-07	1.031e-05
29	GO:0019899	1.232e-03	2.544e-07	1.031e-05
29	GO:0009059	1.233e-03	3.392e-07	1.347e-05
29	GO:0007507	1.238e-03	3.392e-07	1.347e-05
29	GO:0003924	1.246e-03	3.392e-07	1.347e-05
29	GO:0014031	1.298e-03	3.392e-07	1.347e-05
29	GO:0048762	1.298e-03	3.392e-07	1.347e-05
29	GO:0030036	1.345e-03	4.239e-07	1.657e-05
29	GO:0060485	1.369e-03	4.239e-07	1.657e-05
29	GO:0016192	1.396e-03	4.239e-07	1.657e-05
29	GO:0008270	1.399e-03	4.239e-07	1.657e-05
29	GO:0051301	1.434e-03	5.087e-07	1.965e-05
29	GO:0021761	1.460e-03	5.087e-07	1.965e-05
29	GO:0001822	1.494e-03	5.087e-07	1.965e-05
29	GO:0032583	1.588e-03	5.935e-07	2.215e-05
29	GO:0010553	1.613e-03	5.935e-07	2.215e-05
29	GO:0016331	1.665e-03	5.935e-07	2.215e-05
29	GO:0051276	1.674e-03	5.935e-07	2.215e-05
29	GO:0033554	1.688e-03	5.935e-07	2.215e-05
29	GO:0021915	1.695e-03	5.935e-07	2.215e-05
29	GO:0006351	1.712e-03	5.935e-07	2.215e-05
29	GO:0007005	1.795e-03	5.935e-07	2.215e-05
29	GO:0043086	1.812e-03	5.935e-07	2.215e-05
29	GO:0046872	1.842e-03	6.783e-07	2.503e-05
29	GO:0046914	1.880e-03	6.783e-07	2.503e-05
29	GO:0060541	1.885e-03	6.783e-07	2.503e-05
29	GO:0035270	1.924e-03	7.631e-07	2.754e-05
29	GO:0007010	1.972e-03	7.631e-07	2.754e-05
29	GO:0032582	1.989e-03	7.631e-07	2.754e-05
29	GO:0043566	2.019e-03	7.631e-07	2.754e-05
29	GO:0032774	2.034e-03	7.631e-07	2.754e-05
29	GO:0000785	2.176e-03	7.631e-07	2.754e-05
29	GO:0005783	2.234e-03	1.017e-06	3.633e-05
29	GO:0001889	2.241e-03	1.017e-06	3.633e-05
29	GO:0048536	2.317e-03	1.017e-06	3.633e-05
29	GO:0019538	2.393e-03	1.102e-06	3.907e-05
29	GO:0042471	2.404e-03	1.102e-06	3.907e-05
29	GO:0001501	2.460e-03	1.357e-06	4.792e-05
29	GO:0001944	2.509e-03	1.441e-06	5.073e-05
29	GO:0010467	2.536e-03	1.526e-06	5.278e-05
29	GO:0007498	2.551e-03	1.526e-06	5.278e-05
29	GO:0006928	2.554e-03	1.526e-06	5.278e-05
29	GO:0051674	2.554e-03	1.526e-06	5.278e-05
29	GO:0043169	2.600e-03	1.526e-06	5.278e-05
29	GO:0006350	2.665e-03	1.696e-06	5.783e-05
29	GO:0014020	2.667e-03	1.696e-06	5.783e-05
29	GO:0030145	2.720e-03	1.696e-06	5.783e-05
29	GO:0051271	2.751e-03	1.696e-06	5.783e-05
29	GO:0048538	2.799e-03	1.781e-06	6.052e-05
29	GO:0035148	2.815e-03	1.865e-06	6.318e-05
29	GO:0006366	2.869e-03	2.035e-06	6.869e-05
29	GO:0016881	2.973e-03	2.120e-06	7.083e-05
29	GO:0012505	3.024e-03	2.120e-06	7.083e-05
29	GO:0048754	3.044e-03	2.120e-06	7.083e-05
29	GO:0004702	3.091e-03	2.289e-06	7.623e-05
29	GO:0048839	3.164e-03	2.459e-06	8.161e-05
29	GO:0045665	3.274e-03	2.628e-06	8.694e-05
29	GO:0007265	3.335e-03	2.713e-06	8.945e-05
29	GO:0015630	3.373e-03	2.798e-06	9.103e-05
29	GO:0065009	3.375e-03	2.798e-06	9.103e-05
29	GO:0030323	3.405e-03	2.798e-06	9.103e-05
29	GO:0060562	3.463e-03	2.798e-06	9.103e-05
29	GO:0019941	3.471e-03	2.883e-06	9.318e-05
29	GO:0043632	3.471e-03	2.883e-06	9.318e-05
29	GO:0032446	3.479e-03	3.052e-06	9.802e-05
29	GO:0051234	3.483e-03	3.052e-06	9.802e-05
29	GO:0043067	3.512e-03	3.222e-06	1.025e-04
29	GO:0031090	3.552e-03	3.222e-06	1.025e-04
29	GO:0048706	3.572e-03	3.222e-06	1.025e-04
29	GO:0021895	3.617e-03	3.307e-06	1.048e-04
29	GO:0016265	3.628e-03	3.392e-06	1.072e-04
29	GO:0016567	3.641e-03	3.476e-06	1.095e-04
29	GO:0043167	3.663e-03	3.731e-06	1.171e-04
29	GO:0031016	3.691e-03	3.900e-06	1.213e-04
29	GO:0060548	3.709e-03	3.900e-06	1.213e-04
29	GO:0010941	3.712e-03	3.900e-06	1.213e-04
29	GO:0043069	3.938e-03	4.663e-06	1.446e-04
29	GO:0070727	4.055e-03	5.087e-06	1.567e-04
29	GO:0030324	4.056e-03	5.087e-06	1.567e-04
29	GO:0006810	4.117e-03	5.257e-06	1.610e-04
29	GO:0006886	4.118e-03	5.257e-06	1.610e-04
29	GO:0001568	4.144e-03	5.342e-06	1.626e-04
29	GO:0048332	4.153e-03	5.342e-06	1.626e-04
29	GO:0014032	4.196e-03	5.681e-06	1.713e-04
29	GO:0014033	4.196e-03	5.681e-06	1.713e-04
29	GO:0034613	4.214e-03	5.681e-06	1.713e-04
29	GO:0043524	4.247e-03	5.766e-06	1.728e-04
29	GO:0008219	4.256e-03	5.766e-06	1.728e-04
29	GO:0019787	4.310e-03	5.935e-06	1.773e-04
29	GO:0001843	4.440e-03	7.037e-06	2.078e-04
29	GO:0060606	4.440e-03	7.037e-06	2.078e-04
29	GO:0051603	4.440e-03	7.037e-06	2.078e-04
29	GO:0030955	4.445e-03	7.037e-06	2.078e-04
29	GO:0044429	4.504e-03	7.292e-06	2.146e-04
29	GO:0008287	4.528e-03	7.377e-06	2.165e-04
29	GO:0022037	4.580e-03	7.546e-06	2.208e-04
29	GO:0000082	4.592e-03	7.631e-06	2.213e-04
29	GO:0016310	4.626e-03	7.631e-06	2.213e-04
29	GO:0030902	4.631e-03	7.631e-06	2.213e-04
29	GO:0001704	4.693e-03	7.970e-06	2.305e-04
29	GO:0044257	4.747e-03	8.055e-06	2.323e-04
29	GO:0046332	4.842e-03	8.733e-06	2.504e-04
29	GO:0042127	4.863e-03	8.733e-06	2.504e-04
29	GO:0035091	4.917e-03	8.988e-06	2.569e-04
29	GO:0043066	4.973e-03	9.412e-06	2.682e-04
29	GO:0021766	5.002e-03	9.581e-06	2.723e-04
29	GO:0070647	5.023e-03	9.666e-06	2.724e-04
29	GO:0003674	5.039e-03	9.666e-06	2.724e-04
29	GO:0021575	5.053e-03	9.666e-06	2.724e-04
29	GO:0042472	5.072e-03	9.836e-06	2.764e-04
29	GO:0042391	5.119e-03	9.920e-06	2.772e-04
29	GO:0042981	5.123e-03	9.920e-06	2.772e-04
29	GO:0030425	5.200e-03	1.034e-05	2.882e-04
29	GO:0035136	5.316e-03	1.136e-05	3.156e-04
29	GO:0030029	5.407e-03	1.162e-05	3.218e-04
29	GO:0016879	5.430e-03	1.187e-05	3.279e-04
29	GO:0030510	5.465e-03	1.221e-05	3.364e-04
29	GO:0051246	5.519e-03	1.238e-05	3.401e-04
29	GO:0006260	5.706e-03	1.399e-05	3.833e-04
29	GO:0044087	5.773e-03	1.450e-05	3.961e-04
29	GO:0016538	6.025e-03	1.586e-05	4.320e-04
29	GO:0046324	6.059e-03	1.619e-05	4.400e-04
29	GO:0042803	6.136e-03	1.662e-05	4.503e-04
29	GO:0007422	6.183e-03	1.679e-05	4.537e-04
29	GO:0044431	6.225e-03	1.696e-05	4.570e-04
29	GO:0035282	6.287e-03	1.721e-05	4.626e-04
29	GO:0043005	6.431e-03	1.781e-05	4.772e-04
29	GO:0006461	6.582e-03	1.882e-05	5.018e-04
29	GO:0070271	6.582e-03	1.882e-05	5.018e-04
29	GO:0005267	6.663e-03	1.925e-05	5.117e-04
29	GO:0004714	6.799e-03	2.026e-05	5.373e-04
29	GO:0001707	6.940e-03	2.137e-05	5.650e-04
29	GO:0021700	6.963e-03	2.162e-05	5.702e-04
29	GO:0048704	6.990e-03	2.196e-05	5.761e-04
29	GO:0000079	7.003e-03	2.196e-05	5.761e-04
29	GO:0006813	7.084e-03	2.255e-05	5.901e-04
29	GO:0021892	7.196e-03	2.340e-05	6.107e-04
29	GO:0010608	7.213e-03	2.366e-05	6.157e-04
29	GO:0001702	7.225e-03	2.374e-05	6.163e-04
29	GO:0012501	7.306e-03	2.459e-05	6.366e-04
29	GO:0042063	7.465e-03	2.569e-05	6.634e-04
29	GO:0048514	7.477e-03	2.586e-05	6.661e-04
29	GO:0032403	7.553e-03	2.628e-05	6.752e-04
29	GO:0001993	7.612e-03	2.654e-05	6.800e-04
29	GO:0007492	7.763e-03	2.798e-05	7.151e-04
29	GO:0010552	7.780e-03	2.807e-05	7.154e-04
29	GO:0016874	7.812e-03	2.849e-05	7.243e-04
29	GO:0004842	7.901e-03	2.883e-05	7.311e-04
29	GO:0005525	7.935e-03	2.908e-05	7.356e-04
29	GO:0051272	7.957e-03	2.934e-05	7.364e-04
29	GO:0035115	7.960e-03	2.934e-05	7.364e-04
29	GO:0044427	7.961e-03	2.934e-05	7.364e-04
29	GO:0007178	7.995e-03	2.985e-05	7.473e-04
29	GO:0006259	8.166e-03	3.146e-05	7.837e-04
29	GO:0034962	8.168e-03	3.146e-05	7.837e-04
29	GO:0005245	8.232e-03	3.180e-05	7.901e-04
29	GO:0003714	8.437e-03	3.468e-05	8.596e-04
29	GO:0035137	8.685e-03	3.790e-05	9.371e-04
29	GO:0003690	8.765e-03	3.832e-05	9.452e-04
29	GO:0009953	8.919e-03	3.994e-05	9.825e-04
29	GO:0006605	8.985e-03	4.044e-05	9.926e-04
29	GO:0009798	9.036e-03	4.146e-05	1.015e-03
29	GO:0005158	9.144e-03	4.256e-05	1.039e-03
29	GO:0010001	9.171e-03	4.273e-05	1.040e-03
29	GO:0043549	9.227e-03	4.290e-05	1.040e-03
29	GO:0004935	9.227e-03	4.290e-05	1.040e-03
29	GO:0010464	9.234e-03	4.299e-05	1.040e-03
29	GO:0005244	9.399e-03	4.536e-05	1.092e-03
29	GO:0022832	9.399e-03	4.536e-05	1.092e-03
29	GO:0022604	9.683e-03	4.892e-05	1.174e-03
29	GO:0021953	9.703e-03	4.901e-05	1.174e-03
29	GO:0051056	9.738e-03	4.952e-05	1.183e-03
